Loan Status,Number of Dependents,Education,Self Employed,Income per Annum,Loan Amount,Loan Term,Cibil Score,Residential Assets Value,Commercial Assets Value,Luxury Assets Value,Bank Asset Value
1,1,1,1,7600000,30000000,16,884,13300000,3600000,17200000,10800000
1,0,1,0,6800000,21700000,20,730,17500000,1300000,18600000,3600000
1,4,1,1,5900000,17300000,20,657,1500000,5600000,13000000,4100000
1,1,0,1,9800000,36000000,12,629,28000000,4100000,29800000,11200000
1,1,1,1,1200000,4700000,2,667,1100000,300000,4200000,800000
1,0,0,0,4700000,11500000,18,559,7500000,0,18700000,2600000
1,4,1,0,6700000,16000000,4,791,0,13000000,20700000,5200000
1,4,1,1,4600000,11900000,6,810,11200000,8200000,17500000,5200000
1,4,0,0,2600000,7200000,16,612,1300000,1000000,5800000,1400000
1,3,0,0,1300000,5000000,6,686,2700000,2000000,4100000,900000
1,3,0,1,4400000,10900000,18,611,8600000,6300000,8800000,3000000
1,5,0,1,5100000,11800000,6,776,7600000,400000,10500000,4400000
1,1,0,0,5900000,13000000,6,779,10800000,11600000,13100000,6600000
1,3,1,1,7800000,27200000,16,560,3600000,8100000,21800000,8600000
1,4,0,0,5400000,12600000,18,786,300000,2500000,21000000,6600000
1,1,0,0,7400000,29100000,8,597,12100000,4800000,16300000,7000000
1,4,1,0,5800000,12000000,12,811,9400000,8800000,14200000,3100000
1,1,1,1,5800000,13000000,12,862,11300000,8400000,12000000,3900000
1,1,0,1,7400000,23900000,4,687,20800000,10900000,26100000,5600000
1,2,0,1,200000,500000,6,746,400000,0,500000,0
1,4,0,0,700000,2100000,14,619,1900000,700000,2400000,1000000
1,2,0,0,7600000,16700000,20,692,9900000,9600000,25100000,7400000
1,2,0,1,3800000,15000000,14,730,10800000,2900000,10700000,3600000
1,2,0,1,5000000,10700000,2,753,12600000,9000000,11500000,5700000
1,4,1,1,9000000,28900000,6,637,11300000,1200000,33000000,4800000
1,4,0,1,300000,1100000,4,315,700000,100000,900000,100000
1,4,1,0,1800000,4100000,8,777,2200000,2500000,3600000,1900000
1,0,1,1,900000,3100000,4,355,1700000,100000,3000000,500000
1,3,1,0,9900000,23600000,18,557,18300000,8600000,23000000,9100000
1,0,0,1,5600000,20000000,20,606,7100000,500000,20000000,7600000
1,1,0,1,6000000,12200000,16,743,8800000,2600000,20600000,2900000
1,5,0,0,5700000,18400000,4,579,12800000,4000000,17200000,4900000
1,0,1,1,9000000,33100000,20,734,2800000,5900000,25300000,10300000
1,5,1,0,5300000,20500000,16,802,11200000,7100000,21100000,4100000
1,1,0,1,3500000,7400000,16,867,500000,6600000,9500000,2100000
1,0,0,0,5100000,19900000,12,867,1800000,7100000,18300000,5700000
1,3,0,0,7600000,19100000,14,762,14800000,15000000,23500000,7300000
1,1,1,0,6300000,18200000,18,849,4300000,5800000,15500000,5200000
1,3,0,0,1900000,7400000,18,592,2300000,3000000,6000000,1800000
1,4,1,1,300000,1100000,12,674,600000,0,800000,200000
1,3,1,0,6100000,13500000,2,717,15700000,4200000,16100000,3400000
1,5,0,1,4800000,17000000,10,666,6800000,5400000,12400000,2900000
1,4,0,0,4500000,17300000,18,830,200000,4200000,12000000,2500000
1,2,1,1,7000000,18900000,8,584,13000000,13600000,20600000,5000000
1,2,0,0,4400000,14200000,18,799,6300000,7800000,10800000,2400000
1,0,0,1,2600000,5900000,6,572,5800000,3100000,7300000,3800000
1,3,0,0,3300000,13100000,2,554,6000000,2500000,6700000,3800000
1,3,1,0,4300000,8600000,8,881,9100000,5200000,15000000,5500000
1,0,1,0,600000,1800000,18,796,1000000,700000,1200000,500000
1,2,1,1,4700000,16200000,12,802,2300000,5400000,14800000,6700000
1,2,1,0,4300000,14700000,2,871,4100000,7300000,13900000,4400000
1,0,0,0,800000,2900000,2,439,100000,900000,2700000,1200000
1,3,1,1,3500000,10200000,12,645,10400000,5700000,10000000,2400000
1,2,1,1,3600000,9200000,18,700,4400000,1800000,10700000,3500000
1,5,1,1,600000,1400000,10,877,1400000,400000,2000000,700000
1,0,0,1,3800000,14900000,6,899,7800000,600000,12400000,2800000
1,3,1,1,1400000,3500000,12,610,1200000,600000,3800000,1400000
1,1,0,0,6300000,23900000,4,742,1500000,7100000,21800000,4300000
1,1,0,1,2800000,6600000,18,801,4000000,4900000,7100000,3700000
1,4,1,1,5400000,17100000,2,533,13800000,5100000,12200000,4700000
1,3,0,1,6300000,23900000,16,656,12700000,9300000,15200000,5100000
1,3,1,1,3900000,14300000,18,785,10900000,7600000,13900000,4900000
1,2,1,1,4200000,15700000,2,332,7000000,700000,13300000,3000000
1,0,1,0,3100000,8100000,18,768,400000,1600000,11600000,2400000
1,1,1,0,3400000,8600000,6,640,7700000,1000000,7800000,4400000
1,4,0,0,1500000,3100000,6,885,100000,2800000,3800000,1900000
1,3,0,1,900000,2000000,18,772,2300000,700000,3500000,800000
1,4,1,1,7800000,25600000,4,665,1000000,2300000,27300000,8200000
1,1,0,0,8400000,32500000,14,698,20600000,5900000,17300000,12200000
1,5,0,1,2100000,6500000,10,796,2400000,2800000,7300000,2700000
1,1,0,1,9700000,23500000,4,666,15100000,9400000,23300000,8000000
1,5,1,0,2800000,11000000,12,753,3900000,4600000,10700000,2400000
1,0,0,1,2400000,5200000,16,740,6300000,1000000,7500000,2900000
1,5,0,1,2900000,6300000,6,719,7900000,1600000,8000000,1600000
1,5,0,0,6300000,20100000,12,774,15600000,11800000,16200000,5800000
1,5,0,1,9700000,29100000,18,732,4700000,7400000,35600000,12400000
1,1,0,0,6500000,16000000,6,862,2000000,0,24000000,9700000
1,5,0,0,4900000,10800000,18,613,6800000,800000,14500000,5300000
1,4,0,1,1100000,3000000,4,730,300000,600000,3600000,1100000
1,2,0,1,7800000,29600000,14,568,-100000,8600000,27000000,7200000
1,5,0,1,6700000,23600000,14,854,3000000,3300000,19400000,7500000
1,1,0,0,1200000,2700000,14,779,600000,2200000,2400000,600000
1,0,0,0,9500000,24800000,2,564,17400000,16000000,19600000,12000000
1,5,0,1,4000000,8200000,2,571,3500000,7700000,9500000,4400000
1,0,0,1,8600000,32600000,8,778,21500000,14100000,33600000,11000000
1,4,1,1,9100000,28400000,12,808,25800000,11800000,19300000,9700000
1,0,0,1,7100000,18600000,20,770,19200000,13100000,23100000,5100000
1,0,0,0,9000000,28400000,4,612,0,7200000,26900000,13200000
1,3,1,1,1400000,2700000,14,819,1200000,1500000,4000000,1300000
1,1,1,0,8800000,20200000,6,627,24200000,16100000,17600000,11900000
1,1,1,0,1000000,3600000,4,570,1000000,1300000,3700000,1000000
1,3,1,1,7700000,18100000,20,736,7800000,14500000,29100000,10000000
1,2,1,1,9100000,34800000,20,836,21300000,10900000,30600000,9900000
1,2,1,1,9900000,33400000,14,783,16600000,16100000,21000000,9500000
1,4,0,1,2000000,4000000,10,636,2100000,0,4000000,1700000
1,1,0,1,5000000,16800000,6,711,6300000,7600000,16000000,3200000
1,1,1,1,3200000,11800000,16,848,5500000,3200000,7500000,2300000
1,1,0,1,8000000,27800000,8,804,7900000,1600000,27100000,11800000
1,0,0,1,1200000,2800000,14,892,3200000,100000,3300000,1700000
1,2,0,1,5800000,22800000,14,696,12100000,200000,20800000,4800000
1,1,1,0,2500000,7600000,20,888,7400000,4200000,6400000,1900000
1,1,0,1,600000,1400000,10,699,400000,500000,1300000,800000
1,5,1,0,4900000,13000000,10,865,13300000,3700000,14700000,6500000
1,5,0,0,5100000,15800000,4,607,6000000,7700000,12600000,7000000
1,4,0,1,2900000,8900000,18,827,400000,3400000,11200000,1600000
1,1,1,0,9100000,34000000,12,672,8600000,1600000,32700000,8800000
1,3,0,1,8800000,26700000,12,708,16000000,15300000,26900000,9600000
1,4,0,0,2600000,8800000,10,682,4500000,4700000,10300000,1600000
1,1,1,1,9700000,25500000,18,741,21900000,6200000,34800000,4900000
1,0,1,1,4100000,11100000,16,785,6800000,5300000,8500000,4800000
1,1,0,1,8000000,28000000,20,830,22400000,12600000,25600000,10600000
1,2,1,0,8800000,26700000,16,696,12900000,15300000,20300000,10900000
1,1,1,0,200000,300000,12,697,600000,300000,700000,100000
1,0,1,1,3800000,11700000,2,351,100000,6700000,12500000,3100000
1,3,1,0,6800000,21800000,10,556,16400000,9300000,19100000,5400000
1,0,1,0,8600000,31800000,2,895,22600000,15900000,19600000,5100000
1,0,1,0,8000000,29800000,12,736,600000,15700000,30800000,8400000
1,2,1,1,2300000,5500000,16,629,4600000,2900000,7000000,1900000
1,4,1,1,7600000,16200000,20,657,1900000,9300000,28500000,5500000
1,2,1,0,2900000,11300000,12,839,700000,5100000,8100000,2600000
1,4,0,0,7900000,25700000,18,589,4300000,300000,25300000,9800000
1,2,0,0,1900000,4500000,6,805,2200000,3100000,4800000,2300000
1,3,0,1,4600000,13600000,20,729,1300000,8900000,17200000,5900000
1,0,1,1,2600000,7500000,2,853,4200000,3900000,9600000,1400000
1,0,1,1,7400000,16300000,16,630,11200000,13200000,28400000,5300000
1,3,1,1,7300000,21600000,20,557,1900000,3800000,26400000,9300000
1,2,1,1,2700000,9600000,14,554,5800000,200000,10200000,1900000
1,3,1,1,8300000,27700000,4,596,20500000,15400000,21400000,7400000
1,0,1,0,4900000,18500000,8,659,8800000,1700000,14700000,4900000
1,5,1,1,8800000,21300000,14,852,8000000,6400000,28500000,9900000
1,5,0,0,4000000,14100000,18,653,5800000,4100000,9400000,5400000
1,4,1,1,3900000,9200000,12,737,2800000,2300000,12300000,5200000
1,3,1,1,7700000,18900000,2,583,9300000,3000000,16700000,9300000
1,1,1,1,3800000,10000000,16,873,5100000,2800000,10300000,4000000
1,5,1,0,8000000,27000000,20,595,4500000,5200000,24800000,10400000
1,5,1,1,3400000,11300000,20,871,6500000,3900000,9700000,2400000
1,5,1,1,5500000,18800000,12,603,3300000,700000,21000000,5000000
1,0,0,0,7700000,29300000,14,801,6200000,11800000,23400000,4700000
1,5,1,0,4000000,9400000,4,723,200000,0,12100000,2000000
1,5,0,1,5900000,22600000,18,630,2300000,4200000,16500000,6800000
1,3,1,0,6600000,22200000,12,759,8900000,2200000,18700000,8500000
1,4,0,1,800000,2800000,16,645,900000,1400000,2300000,600000
1,0,1,0,3200000,6300000,6,878,6700000,5200000,8100000,3600000
1,3,1,1,5800000,17600000,6,720,4900000,4200000,18800000,6600000
1,0,0,1,7300000,28100000,10,673,13700000,1200000,16300000,8900000
1,2,0,1,4600000,16000000,4,720,0,4000000,12300000,4200000
1,0,1,0,3600000,12300000,2,300,5200000,3000000,14300000,5400000
1,1,1,0,5200000,15000000,12,794,3200000,7200000,16500000,5100000
1,3,1,1,4400000,10000000,8,875,5900000,5200000,11700000,4100000
1,0,1,0,6000000,23600000,6,776,13800000,2700000,23400000,8800000
1,2,1,0,3800000,11400000,6,706,1000000,4000000,12100000,2800000
1,3,1,0,2800000,10900000,2,710,600000,2400000,5600000,3600000
1,2,0,1,1600000,6400000,4,787,1000000,300000,5500000,1100000
1,4,1,0,5500000,18600000,12,569,13500000,6200000,19700000,7300000
1,0,1,0,7000000,27800000,16,640,11500000,3700000,16000000,8200000
1,1,1,0,6600000,24800000,4,500,8600000,4100000,16700000,6100000
1,4,1,0,8200000,25200000,18,691,5800000,8900000,28500000,10500000
1,1,0,1,9500000,24400000,14,696,25500000,6700000,29500000,6300000
1,0,0,1,7600000,27600000,2,437,10000000,11200000,27600000,6800000
1,4,1,0,7600000,25100000,4,671,4600000,13200000,27400000,4300000
1,4,0,1,1400000,3700000,12,621,3100000,900000,5100000,1800000
1,1,1,1,200000,500000,10,856,500000,200000,500000,200000
1,3,1,0,600000,2100000,16,892,700000,400000,2400000,500000
1,4,1,0,5200000,12900000,16,819,3400000,4100000,16800000,7500000
1,4,1,1,9200000,18600000,2,889,26900000,4200000,33300000,9700000
1,5,0,0,6500000,23200000,18,713,6700000,1400000,13400000,7200000
1,0,1,0,8500000,21000000,6,665,3600000,9600000,27500000,11300000
1,4,0,0,2000000,6000000,12,837,1300000,1900000,6300000,2300000
1,0,1,1,7500000,28900000,10,632,21700000,10700000,24700000,9900000
1,3,1,1,1400000,2700000,14,694,3800000,200000,3600000,1700000
1,1,0,1,1700000,5600000,2,882,3100000,2600000,6700000,1600000
1,4,0,0,8900000,30100000,2,747,20600000,12900000,20700000,10300000
1,3,1,0,9700000,35300000,4,462,11500000,9500000,33700000,7200000
1,2,0,1,8500000,30900000,6,664,5700000,9900000,19800000,7400000
1,1,0,0,3500000,10900000,4,524,8800000,6200000,13600000,2800000
1,3,1,0,8900000,19100000,6,807,2300000,16500000,29900000,10400000
1,2,0,1,7800000,27200000,18,622,6000000,6000000,26400000,4300000
1,5,0,1,9800000,27800000,6,827,2400000,14900000,32800000,9500000
1,0,1,0,5200000,19000000,14,687,11900000,500000,19400000,4400000
1,4,1,0,7400000,19400000,16,835,16400000,14200000,23500000,6500000
1,3,1,1,1200000,3300000,6,772,700000,900000,2900000,1400000
1,1,0,1,1000000,3200000,2,710,100000,200000,3300000,900000
1,3,1,1,9500000,32500000,14,581,2800000,14300000,36000000,4700000
1,3,0,0,4500000,11700000,18,775,8700000,2800000,12700000,4500000
1,2,1,0,4900000,16000000,12,710,8700000,7100000,10000000,5700000
1,0,1,0,9400000,28300000,20,761,22500000,14800000,30800000,10100000
1,4,1,1,5600000,13000000,4,899,10500000,9100000,11400000,6400000
1,5,0,1,4400000,12300000,8,567,2400000,500000,12900000,6300000
1,3,1,0,2100000,5400000,8,771,5200000,3700000,6200000,1000000
1,3,0,0,700000,1600000,20,705,600000,900000,2300000,700000
1,1,0,1,5600000,21000000,2,552,3200000,6300000,22100000,6100000
1,3,0,1,1000000,3700000,8,725,3000000,1300000,4000000,1300000
1,5,1,1,6400000,15600000,8,553,14200000,2900000,20400000,8000000
1,0,0,0,8900000,19100000,2,725,8300000,15000000,19000000,8800000
1,2,1,1,4000000,8600000,4,847,10200000,2700000,14300000,2400000
1,0,0,1,7300000,25700000,10,666,14000000,3100000,29000000,6000000
1,4,1,1,6800000,22100000,4,446,3700000,4600000,18900000,9200000
1,0,0,1,2600000,8200000,8,630,6000000,4900000,7500000,2000000
1,5,0,1,300000,1100000,20,613,600000,400000,700000,200000
1,2,1,1,2400000,7500000,4,851,3100000,700000,5600000,2400000
1,4,1,1,3800000,11100000,16,857,11300000,7400000,11700000,4700000
1,0,0,0,8000000,31000000,8,847,4900000,9500000,29600000,5700000
1,0,1,0,4700000,15200000,10,786,11100000,8000000,9600000,3200000
1,0,0,1,1800000,6500000,12,728,3500000,0,6100000,1900000
1,3,0,1,8600000,32000000,4,497,11400000,3300000,18600000,4900000
1,1,1,1,6800000,22900000,6,576,500000,11100000,13800000,5600000
1,3,1,1,1100000,4100000,20,863,800000,1100000,3700000,600000
1,4,1,1,4000000,8400000,8,717,7400000,4900000,11900000,4000000
1,1,1,0,2500000,5900000,12,668,7400000,600000,6300000,3700000
1,5,0,0,6600000,13600000,4,861,11700000,8400000,14600000,5400000
1,0,1,1,2200000,8300000,10,585,3600000,1700000,4300000,1900000
1,1,1,0,8800000,18500000,10,704,14400000,3200000,26600000,11300000
1,0,0,1,4000000,10300000,4,819,11100000,1200000,15200000,2600000
1,5,1,1,8100000,22500000,2,808,4800000,6100000,16900000,6000000
1,3,0,1,5200000,11000000,12,830,8900000,5100000,16000000,7600000
1,2,1,0,7500000,29800000,4,392,5500000,2200000,20800000,4000000
1,5,0,0,7700000,20300000,12,806,21300000,13300000,18900000,9600000
1,3,1,1,5000000,13900000,8,555,12300000,6700000,18100000,4800000
1,1,0,0,1700000,6600000,4,797,2800000,1900000,6100000,1300000
1,4,0,1,500000,1300000,18,762,1400000,0,1600000,300000
1,3,0,1,9900000,36500000,16,562,17300000,18500000,22300000,9800000
1,3,0,1,500000,1700000,4,824,500000,600000,1400000,400000
1,2,1,0,1700000,5700000,10,602,4900000,2700000,4500000,1800000
1,1,0,1,6500000,18300000,10,722,11900000,8600000,19200000,4500000
1,1,0,0,8900000,28400000,6,709,21600000,5500000,26200000,7900000
1,1,0,0,400000,1400000,4,302,200000,100000,1500000,500000
1,0,1,1,8500000,20000000,16,786,13300000,7400000,17700000,8900000
1,2,0,1,6300000,18100000,6,671,7900000,8200000,13200000,5400000
1,4,1,0,9400000,32200000,6,898,27600000,11800000,19500000,8600000
1,5,1,1,4100000,15500000,10,836,10500000,1100000,15200000,3600000
1,4,1,1,4900000,12800000,2,691,200000,4900000,14700000,7000000
1,2,0,1,2300000,8100000,2,504,1800000,3100000,4600000,3100000
1,2,0,0,6800000,21300000,20,658,7800000,7000000,25900000,9600000
1,1,0,1,2200000,5400000,16,641,5900000,0,4800000,1200000
1,1,1,1,7000000,20300000,18,726,11600000,13100000,17100000,9000000
